"";"paid_output.1";"paid_output.2";"paid_output.3";"paid_output.4";"paid_output.5";"paid_output.6";"paid_output.7";"paid_output.8";"paid_output.9";"case_reserves_output.1";"case_reserves_output.2";"case_reserves_output.3";"case_reserves_output.4";"case_reserves_output.5";"case_reserves_output.6";"case_reserves_output.7";"case_reserves_output.8";"case_reserves_output.9"
"1782";0,0333007614090421;0,0394926519673765;0,0227938971178684;0,0109422315960565;-99;-99;-99;-99;-99;0,0977834966766962;0,0576329563374967;0,0342101953347975;0,0184692485560318;-99;-99;-99;-99;-99
"1783";0,0394926519673765;0,0227938971178684;0,0109422315960565;-99;-99;-99;-99;-99;-99;0,0576329563374967;0,0342101953347975;0,0184692485560318;-99;-99;-99;-99;-99;-99
"1784";0,0227938971178684;0,0109422315960565;-99;-99;-99;-99;-99;-99;-99;0,0342101953347975;0,0184692485560318;-99;-99;-99;-99;-99;-99;-99
"1785";0,0109422315960565;-99;-99;-99;-99;-99;-99;-99;-99;0,0184692485560318;-99;-99;-99;-99;-99;-99;-99;-99
"1786";0,370961935618333;0,121554027169897;0,0682752609939559;0,0481915155649027;0,014721764338089;-99;-99;-99;-99;0,316565300593039;0,193798669925539;0,123827658727903;0,0579302374050285;0,0454915780897705;-99;-99;-99;-99
"1787";0,121554027169897;0,0682752609939559;0,0481915155649027;0,014721764338089;-99;-99;-99;-99;-99;0,193798669925539;0,123827658727903;0,0579302374050285;0,0454915780897705;-99;-99;-99;-99;-99
"1788";0,0682752609939559;0,0481915155649027;0,014721764338089;-99;-99;-99;-99;-99;-99;0,123827658727903;0,0579302374050285;0,0454915780897705;-99;-99;-99;-99;-99;-99
"1789";0,0481915155649027;0,014721764338089;-99;-99;-99;-99;-99;-99;-99;0,0579302374050285;0,0454915780897705;-99;-99;-99;-99;-99;-99;-99
"1790";0,014721764338089;-99;-99;-99;-99;-99;-99;-99;-99;0,0454915780897705;-99;-99;-99;-99;-99;-99;-99;-99
"1791";0,159535975088266;0,0954693976009298;0,137496984715247;0,046632749281814;-99;-99;-99;-99;-99;0,345200763141159;0,244314817657508;0,0900747790618627;0,0520712265081906;-99;-99;-99;-99;-99
"1792";0,0954693976009298;0,137496984715247;0,046632749281814;-99;-99;-99;-99;-99;-99;0,244314817657508;0,0900747790618627;0,0520712265081906;-99;-99;-99;-99;-99;-99
"1793";0,137496984715247;0,046632749281814;-99;-99;-99;-99;-99;-99;-99;0,0900747790618627;0,0520712265081906;-99;-99;-99;-99;-99;-99;-99
"1794";0,046632749281814;-99;-99;-99;-99;-99;-99;-99;-99;0,0520712265081906;-99;-99;-99;-99;-99;-99;-99;-99
"1795";0,155147976759248;0,151684391338221;0,0627575396341177;-99;-99;-99;-99;-99;-99;0,306259797065808;0,175272440560556;0,0985197630870026;-99;-99;-99;-99;-99;-99
"1796";0,151684391338221;0,0627575396341177;-99;-99;-99;-99;-99;-99;-99;0,175272440560556;0,0985197630870026;-99;-99;-99;-99;-99;-99;-99
"1797";0,0627575396341177;-99;-99;-99;-99;-99;-99;-99;-99;0,0985197630870026;-99;-99;-99;-99;-99;-99;-99;-99
"1798";0,146265366680797;0,116337431114879;-99;-99;-99;-99;-99;-99;-99;0,324857990674014;0,220110216193302;-99;-99;-99;-99;-99;-99;-99
"1799";0,116337431114879;-99;-99;-99;-99;-99;-99;-99;-99;0,220110216193302;-99;-99;-99;-99;-99;-99;-99;-99
"1800";0,145791790511306;-99;-99;-99;-99;-99;-99;-99;-99;0,358598893863577;-99;-99;-99;-99;-99;-99;-99;-99
"1801";0,307692307692308;-0,128205128205128;0;0;0;0;0;0;0;0,0854700854700855;0,0341880341880342;-0,0341880341880342;0;0;0;0;0;0
"1802";-0,128205128205128;0;0;0;0;0;0;0;-99;0,0341880341880342;-0,0341880341880342;0;0;0;0;0;0;-99
"1803";0;0;0;0;0;0;0;-99;-99;-0,0341880341880342;0;0;0;0;0;0;-99;-99
"1804";0;0;0;0;0;0;-99;-99;-99;0;0;0;0;0;0;-99;-99;-99
"1805";0;0;0;0;0;-99;-99;-99;-99;0;0;0;0;0;-99;-99;-99;-99
"1806";0;0;0;0;-99;-99;-99;-99;-99;0;0;0;0;-99;-99;-99;-99;-99
"1807";0;0;0;-99;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99;-99;-99
"1808";0;0;-99;-99;-99;-99;-99;-99;-99;0;0;-99;-99;-99;-99;-99;-99;-99
"1809";0;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1810";0,11587982832618;0,1931330472103;-0,175965665236052;-0,0128755364806867;0;0;0;0;-99;0,111587982832618;0,128755364806867;0;0;0;0;0;0;-99
"1811";0,1931330472103;-0,175965665236052;-0,0128755364806867;0;0;0;0;-99;-99;0,128755364806867;0;0;0;0;0;0;-99;-99
"1812";-0,175965665236052;-0,0128755364806867;0;0;0;0;-99;-99;-99;0;0;0;0;0;0;-99;-99;-99
"1813";-0,0128755364806867;0;0;0;0;-99;-99;-99;-99;0;0;0;0;0;-99;-99;-99;-99
"1814";0;0;0;0;-99;-99;-99;-99;-99;0;0;0;0;-99;-99;-99;-99;-99
"1815";0;0;0;-99;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99;-99;-99
"1816";0;0;-99;-99;-99;-99;-99;-99;-99;0;0;-99;-99;-99;-99;-99;-99;-99
"1817";0;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1818";0,0403587443946188;0,0179372197309417;0;0;0,00448430493273543;0;0;-99;-99;0,246636771300448;0;0;0;0;0;0;-99;-99
"1819";0,0179372197309417;0;0;0,00448430493273543;0;0;-99;-99;-99;0;0;0;0;0;0;-99;-99;-99
"1820";0;0;0,00448430493273543;0;0;-99;-99;-99;-99;0;0;0;0;0;-99;-99;-99;-99
"1821";0;0,00448430493273543;0;0;-99;-99;-99;-99;-99;0;0;0;0;-99;-99;-99;-99;-99
"1822";0,00448430493273543;0;0;-99;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99;-99;-99
"1823";0;0;-99;-99;-99;-99;-99;-99;-99;0;0;-99;-99;-99;-99;-99;-99;-99
"1824";0;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1825";0,268518518518519;0,0925925925925926;0;-0,00462962962962963;0;0,00462962962962963;-99;-99;-99;-0,00462962962962963;0;0;0;0;0;-99;-99;-99
"1826";0,0925925925925926;0;-0,00462962962962963;0;0,00462962962962963;-99;-99;-99;-99;0;0;0;0;0;-99;-99;-99;-99
"1827";0;-0,00462962962962963;0;0,00462962962962963;-99;-99;-99;-99;-99;0;0;0;0;-99;-99;-99;-99;-99
"1828";-0,00462962962962963;0;0,00462962962962963;-99;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99;-99;-99
"1829";0;0,00462962962962963;-99;-99;-99;-99;-99;-99;-99;0;0;-99;-99;-99;-99;-99;-99;-99
"1830";0,00462962962962963;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1831";0,1285140562249;1,13654618473896;-0,0240963855421687;-0,0963855421686747;0;-99;-99;-99;-99;0,281124497991968;0,124497991967871;0;0;0;-99;-99;-99;-99
"1832";1,13654618473896;-0,0240963855421687;-0,0963855421686747;0;-99;-99;-99;-99;-99;0,124497991967871;0;0;0;-99;-99;-99;-99;-99
"1833";-0,0240963855421687;-0,0963855421686747;0;-99;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99;-99;-99
"1834";-0,0963855421686747;0;-99;-99;-99;-99;-99;-99;-99;0;0;-99;-99;-99;-99;-99;-99;-99
"1835";0;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1836";0,0173913043478261;0,147826086956522;0;0;-99;-99;-99;-99;-99;0,139130434782609;0,108695652173913;0;0;-99;-99;-99;-99;-99
"1837";0,147826086956522;0;0;-99;-99;-99;-99;-99;-99;0,108695652173913;0;0;-99;-99;-99;-99;-99;-99
"1838";0;0;-99;-99;-99;-99;-99;-99;-99;0;0;-99;-99;-99;-99;-99;-99;-99
"1839";0;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1840";1,06611570247934;-0,198347107438017;-0,00826446280991736;-99;-99;-99;-99;-99;-99;1,17355371900826;0,0330578512396694;0;-99;-99;-99;-99;-99;-99
"1841";-0,198347107438017;-0,00826446280991736;-99;-99;-99;-99;-99;-99;-99;0,0330578512396694;0;-99;-99;-99;-99;-99;-99;-99
"1842";-0,00826446280991736;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1843";0,215189873417722;0,0506329113924051;-99;-99;-99;-99;-99;-99;-99;1,24050632911392;0,613924050632911;-99;-99;-99;-99;-99;-99;-99
"1844";0,0506329113924051;-99;-99;-99;-99;-99;-99;-99;-99;0,613924050632911;-99;-99;-99;-99;-99;-99;-99;-99
"1845";0,115384615384615;-99;-99;-99;-99;-99;-99;-99;-99;0,41025641025641;-99;-99;-99;-99;-99;-99;-99;-99
"1846";0,147057548028969;0,0987466932651026;0,0495684982002689;0,0264105121644477;0,0180840452751637;0,00828309987423566;0,000997441346112147;0,000260202090290125;-0,000780606270870376;0,220000867340301;0,0954508001214276;0,0621449325642916;0,0251528687280454;0,00771932867860705;0,00806626479899389;0,00832646688928401;0,00784942972375211;0,0010408083611605
"1847";0,0987466932651026;0,0495684982002689;0,0264105121644477;0,0180840452751637;0,00828309987423566;0,000997441346112147;0,000260202090290125;-0,000780606270870376;-99;0,0954508001214276;0,0621449325642916;0,0251528687280454;0,00771932867860705;0,00806626479899389;0,00832646688928401;0,00784942972375211;0,0010408083611605;-99
"1848";0,0495684982002689;0,0264105121644477;0,0180840452751637;0,00828309987423566;0,000997441346112147;0,000260202090290125;-0,000780606270870376;-99;-99;0,0621449325642916;0,0251528687280454;0,00771932867860705;0,00806626479899389;0,00832646688928401;0,00784942972375211;0,0010408083611605;-99;-99
"1849";0,0264105121644477;0,0180840452751637;0,00828309987423566;0,000997441346112147;0,000260202090290125;-0,000780606270870376;-99;-99;-99;0,0251528687280454;0,00771932867860705;0,00806626479899389;0,00832646688928401;0,00784942972375211;0,0010408083611605;-99;-99;-99
"1850";0,0180840452751637;0,00828309987423566;0,000997441346112147;0,000260202090290125;-0,000780606270870376;-99;-99;-99;-99;0,00771932867860705;0,00806626479899389;0,00832646688928401;0,00784942972375211;0,0010408083611605;-99;-99;-99;-99
"1851";0,00828309987423566;0,000997441346112147;0,000260202090290125;-0,000780606270870376;-99;-99;-99;-99;-99;0,00806626479899389;0,00832646688928401;0,00784942972375211;0,0010408083611605;-99;-99;-99;-99;-99
"1852";0,000997441346112147;0,000260202090290125;-0,000780606270870376;-99;-99;-99;-99;-99;-99;0,00832646688928401;0,00784942972375211;0,0010408083611605;-99;-99;-99;-99;-99;-99
"1853";0,000260202090290125;-0,000780606270870376;-99;-99;-99;-99;-99;-99;-99;0,00784942972375211;0,0010408083611605;-99;-99;-99;-99;-99;-99;-99
"1854";-0,000780606270870376;-99;-99;-99;-99;-99;-99;-99;-99;0,0010408083611605;-99;-99;-99;-99;-99;-99;-99;-99
"1855";0,222816925151719;0,141899865138233;0,055546190155091;0,0254551584625759;0,026298044504383;0,00501517194875253;0,00126432906271072;0,0025708024275118;-99;0,212913014160485;0,12268206338503;0,0510367498314228;0,0270144976399191;0,00758597437626433;0,00273937963587323;0,00105360755225893;0,000716453135536076;-99
"1856";0,141899865138233;0,055546190155091;0,0254551584625759;0,026298044504383;0,00501517194875253;0,00126432906271072;0,0025708024275118;-99;-99;0,12268206338503;0,0510367498314228;0,0270144976399191;0,00758597437626433;0,00273937963587323;0,00105360755225893;0,000716453135536076;-99;-99
"1857";0,055546190155091;0,0254551584625759;0,026298044504383;0,00501517194875253;0,00126432906271072;0,0025708024275118;-99;-99;-99;0,0510367498314228;0,0270144976399191;0,00758597437626433;0,00273937963587323;0,00105360755225893;0,000716453135536076;-99;-99;-99
"1858";0,0254551584625759;0,026298044504383;0,00501517194875253;0,00126432906271072;0,0025708024275118;-99;-99;-99;-99;0,0270144976399191;0,00758597437626433;0,00273937963587323;0,00105360755225893;0,000716453135536076;-99;-99;-99;-99
"1859";0,026298044504383;0,00501517194875253;0,00126432906271072;0,0025708024275118;-99;-99;-99;-99;-99;0,00758597437626433;0,00273937963587323;0,00105360755225893;0,000716453135536076;-99;-99;-99;-99;-99
"1860";0,00501517194875253;0,00126432906271072;0,0025708024275118;-99;-99;-99;-99;-99;-99;0,00273937963587323;0,00105360755225893;0,000716453135536076;-99;-99;-99;-99;-99;-99
"1861";0,00126432906271072;0,0025708024275118;-99;-99;-99;-99;-99;-99;-99;0,00105360755225893;0,000716453135536076;-99;-99;-99;-99;-99;-99;-99
"1862";0,0025708024275118;-99;-99;-99;-99;-99;-99;-99;-99;0,000716453135536076;-99;-99;-99;-99;-99;-99;-99;-99
"1863";0,201267491812343;0,111734932584748;0,0553358002637064;0,0222449066394454;0,00433839479392625;0,0116966526306835;0,000978265492748075;-99;-99;0,215728807792097;0,10412147505423;0,0596316617753392;0,0302836969928969;0,0251797031176896;0,00672025860235634;0,00144613159797542;-99;-99
"1864";0,111734932584748;0,0553358002637064;0,0222449066394454;0,00433839479392625;0,0116966526306835;0,000978265492748075;-99;-99;-99;0,10412147505423;0,0596316617753392;0,0302836969928969;0,0251797031176896;0,00672025860235634;0,00144613159797542;-99;-99;-99
"1865";0,0553358002637064;0,0222449066394454;0,00433839479392625;0,0116966526306835;0,000978265492748075;-99;-99;-99;-99;0,0596316617753392;0,0302836969928969;0,0251797031176896;0,00672025860235634;0,00144613159797542;-99;-99;-99;-99
"1866";0,0222449066394454;0,00433839479392625;0,0116966526306835;0,000978265492748075;-99;-99;-99;-99;-99;0,0302836969928969;0,0251797031176896;0,00672025860235634;0,00144613159797542;-99;-99;-99;-99;-99
"1867";0,00433839479392625;0,0116966526306835;0,000978265492748075;-99;-99;-99;-99;-99;-99;0,0251797031176896;0,00672025860235634;0,00144613159797542;-99;-99;-99;-99;-99;-99
"1868";0,0116966526306835;0,000978265492748075;-99;-99;-99;-99;-99;-99;-99;0,00672025860235634;0,00144613159797542;-99;-99;-99;-99;-99;-99;-99
"1869";0,000978265492748075;-99;-99;-99;-99;-99;-99;-99;-99;0,00144613159797542;-99;-99;-99;-99;-99;-99;-99;-99
"1870";0,155402360998468;0,160133369379111;0,0474452554744526;0,0122555645670001;0,00788501396773903;0,00040551500405515;-99;-99;-99;0,239389024060557;0,0975038298639272;0,0335676308912319;0,0136523384698567;0,00135171668018383;0,000450572226727944;-99;-99;-99
"1871";0,160133369379111;0,0474452554744526;0,0122555645670001;0,00788501396773903;0,00040551500405515;-99;-99;-99;-99;0,0975038298639272;0,0335676308912319;0,0136523384698567;0,00135171668018383;0,000450572226727944;-99;-99;-99;-99
"1872";0,0474452554744526;0,0122555645670001;0,00788501396773903;0,00040551500405515;-99;-99;-99;-99;-99;0,0335676308912319;0,0136523384698567;0,00135171668018383;0,000450572226727944;-99;-99;-99;-99;-99
"1873";0,0122555645670001;0,00788501396773903;0,00040551500405515;-99;-99;-99;-99;-99;-99;0,0136523384698567;0,00135171668018383;0,000450572226727944;-99;-99;-99;-99;-99;-99
"1874";0,00788501396773903;0,00040551500405515;-99;-99;-99;-99;-99;-99;-99;0,00135171668018383;0,000450572226727944;-99;-99;-99;-99;-99;-99;-99
"1875";0,00040551500405515;-99;-99;-99;-99;-99;-99;-99;-99;0,000450572226727944;-99;-99;-99;-99;-99;-99;-99;-99
"1876";0,222306020141076;0,0948937491681824;0,0516835987755645;0,0496428729870015;0,0142407169158422;-99;-99;-99;-99;0,234151102435562;0,110997737456191;0,0803424870236458;0,0305221596202475;0,0108690830043033;-99;-99;-99;-99
"1877";0,0948937491681824;0,0516835987755645;0,0496428729870015;0,0142407169158422;-99;-99;-99;-99;-99;0,110997737456191;0,0803424870236458;0,0305221596202475;0,0108690830043033;-99;-99;-99;-99;-99
"1878";0,0516835987755645;0,0496428729870015;0,0142407169158422;-99;-99;-99;-99;-99;-99;0,0803424870236458;0,0305221596202475;0,0108690830043033;-99;-99;-99;-99;-99;-99
"1879";0,0496428729870015;0,0142407169158422;-99;-99;-99;-99;-99;-99;-99;0,0305221596202475;0,0108690830043033;-99;-99;-99;-99;-99;-99;-99
"1880";0,0142407169158422;-99;-99;-99;-99;-99;-99;-99;-99;0,0108690830043033;-99;-99;-99;-99;-99;-99;-99;-99
"1881";0,205325293018515;0,0659079327331408;0,0356718192627824;0,0220400883302191;-99;-99;-99;-99;-99;0,180907083404111;0,106166128758281;0,0567351792084253;0,0237387463903516;-99;-99;-99;-99;-99
"1882";0,0659079327331408;0,0356718192627824;0,0220400883302191;-99;-99;-99;-99;-99;-99;0,106166128758281;0,0567351792084253;0,0237387463903516;-99;-99;-99;-99;-99;-99
"1883";0,0356718192627824;0,0220400883302191;-99;-99;-99;-99;-99;-99;-99;0,0567351792084253;0,0237387463903516;-99;-99;-99;-99;-99;-99;-99
"1884";0,0220400883302191;-99;-99;-99;-99;-99;-99;-99;-99;0,0237387463903516;-99;-99;-99;-99;-99;-99;-99;-99
"1885";0,187473550571308;0,101950525141384;0,0686338629631054;-99;-99;-99;-99;-99;-99;0,235332589543339;0,139229792636479;0,0782133651367676;-99;-99;-99;-99;-99;-99
"1886";0,101950525141384;0,0686338629631054;-99;-99;-99;-99;-99;-99;-99;0,139229792636479;0,0782133651367676;-99;-99;-99;-99;-99;-99;-99
"1887";0,0686338629631054;-99;-99;-99;-99;-99;-99;-99;-99;0,0782133651367676;-99;-99;-99;-99;-99;-99;-99;-99
"1888";0,242686017046763;0,0709897872993934;-99;-99;-99;-99;-99;-99;-99;0,164286262765876;0,0930661137986639;-99;-99;-99;-99;-99;-99;-99
"1889";0,0709897872993934;-99;-99;-99;-99;-99;-99;-99;-99;0,0930661137986639;-99;-99;-99;-99;-99;-99;-99;-99
"1890";0,17035247943241;-99;-99;-99;-99;-99;-99;-99;-99;0,210506453317232;-99;-99;-99;-99;-99;-99;-99;-99
"1891";0,433940587559494;0,134744789102248;0,0420154275397998;0,0603971770884622;0,0118168389955687;0,0237978007549647;0,0357787625143607;-0,000164122763827343;0,000492368291482029;0,336779911373708;0,187428196290826;0,17725258493353;0,0571147218119153;0,045954373871656;0,0188741178401444;0,00279008698506483;0,0022977186935828;0,00180535040210077
"1892";0,134744789102248;0,0420154275397998;0,0603971770884622;0,0118168389955687;0,0237978007549647;0,0357787625143607;-0,000164122763827343;0,000492368291482029;-99;0,187428196290826;0,17725258493353;0,0571147218119153;0,045954373871656;0,0188741178401444;0,00279008698506483;0,0022977186935828;0,00180535040210077;-99
"1893";0,0420154275397998;0,0603971770884622;0,0118168389955687;0,0237978007549647;0,0357787625143607;-0,000164122763827343;0,000492368291482029;-99;-99;0,17725258493353;0,0571147218119153;0,045954373871656;0,0188741178401444;0,00279008698506483;0,0022977186935828;0,00180535040210077;-99;-99
"1894";0,0603971770884622;0,0118168389955687;0,0237978007549647;0,0357787625143607;-0,000164122763827343;0,000492368291482029;-99;-99;-99;0,0571147218119153;0,045954373871656;0,0188741178401444;0,00279008698506483;0,0022977186935828;0,00180535040210077;-99;-99;-99
"1895";0,0118168389955687;0,0237978007549647;0,0357787625143607;-0,000164122763827343;0,000492368291482029;-99;-99;-99;-99;0,045954373871656;0,0188741178401444;0,00279008698506483;0,0022977186935828;0,00180535040210077;-99;-99;-99;-99
"1896";0,0237978007549647;0,0357787625143607;-0,000164122763827343;0,000492368291482029;-99;-99;-99;-99;-99;0,0188741178401444;0,00279008698506483;0,0022977186935828;0,00180535040210077;-99;-99;-99;-99;-99
"1897";0,0357787625143607;-0,000164122763827343;0,000492368291482029;-99;-99;-99;-99;-99;-99;0,00279008698506483;0,0022977186935828;0,00180535040210077;-99;-99;-99;-99;-99;-99
"1898";-0,000164122763827343;0,000492368291482029;-99;-99;-99;-99;-99;-99;-99;0,0022977186935828;0,00180535040210077;-99;-99;-99;-99;-99;-99;-99
"1899";0,000492368291482029;-99;-99;-99;-99;-99;-99;-99;-99;0,00180535040210077;-99;-99;-99;-99;-99;-99;-99;-99
"1900";0,154813412655489;0,102217414818821;0,162925905895078;0,0333964305029746;0,00581395348837209;0,00121687398593835;0,00392103839913467;0,000405624661979448;-99;0,318009734991888;0,244050838290968;0,0627366143861547;0,023526230394808;0,00878853434288805;0,00716603569497025;0,000405624661979448;0,000135208220659816;-99
"1901";0,102217414818821;0,162925905895078;0,0333964305029746;0,00581395348837209;0,00121687398593835;0,00392103839913467;0,000405624661979448;-99;-99;0,244050838290968;0,0627366143861547;0,023526230394808;0,00878853434288805;0,00716603569497025;0,000405624661979448;0,000135208220659816;-99;-99
"1902";0,162925905895078;0,0333964305029746;0,00581395348837209;0,00121687398593835;0,00392103839913467;0,000405624661979448;-99;-99;-99;0,0627366143861547;0,023526230394808;0,00878853434288805;0,00716603569497025;0,000405624661979448;0,000135208220659816;-99;-99;-99
"1903";0,0333964305029746;0,00581395348837209;0,00121687398593835;0,00392103839913467;0,000405624661979448;-99;-99;-99;-99;0,023526230394808;0,00878853434288805;0,00716603569497025;0,000405624661979448;0,000135208220659816;-99;-99;-99;-99
"1904";0,00581395348837209;0,00121687398593835;0,00392103839913467;0,000405624661979448;-99;-99;-99;-99;-99;0,00878853434288805;0,00716603569497025;0,000405624661979448;0,000135208220659816;-99;-99;-99;-99;-99
"1905";0,00121687398593835;0,00392103839913467;0,000405624661979448;-99;-99;-99;-99;-99;-99;0,00716603569497025;0,000405624661979448;0,000135208220659816;-99;-99;-99;-99;-99;-99
"1906";0,00392103839913467;0,000405624661979448;-99;-99;-99;-99;-99;-99;-99;0,000405624661979448;0,000135208220659816;-99;-99;-99;-99;-99;-99;-99
"1907";0,000405624661979448;-99;-99;-99;-99;-99;-99;-99;-99;0,000135208220659816;-99;-99;-99;-99;-99;-99;-99;-99
"1908";0,177904951480468;0,149415277432197;0,0999004727544165;0,100149290868375;0,0299825827320229;0,00348345359542175;0,00248818113958696;-99;-99;0,378203533217218;0,268847972132371;0,10500124409057;0,0432943518288131;0,022518039313262;0,0102015426723065;0,00659368001990545;-99;-99
"1909";0,149415277432197;0,0999004727544165;0,100149290868375;0,0299825827320229;0,00348345359542175;0,00248818113958696;-99;-99;-99;0,268847972132371;0,10500124409057;0,0432943518288131;0,022518039313262;0,0102015426723065;0,00659368001990545;-99;-99;-99
"1910";0,0999004727544165;0,100149290868375;0,0299825827320229;0,00348345359542175;0,00248818113958696;-99;-99;-99;-99;0,10500124409057;0,0432943518288131;0,022518039313262;0,0102015426723065;0,00659368001990545;-99;-99;-99;-99
"1911";0,100149290868375;0,0299825827320229;0,00348345359542175;0,00248818113958696;-99;-99;-99;-99;-99;0,0432943518288131;0,022518039313262;0,0102015426723065;0,00659368001990545;-99;-99;-99;-99;-99
"1912";0,0299825827320229;0,00348345359542175;0,00248818113958696;-99;-99;-99;-99;-99;-99;0,022518039313262;0,0102015426723065;0,00659368001990545;-99;-99;-99;-99;-99;-99
"1913";0,00348345359542175;0,00248818113958696;-99;-99;-99;-99;-99;-99;-99;0,0102015426723065;0,00659368001990545;-99;-99;-99;-99;-99;-99;-99
"1914";0,00248818113958696;-99;-99;-99;-99;-99;-99;-99;-99;0,00659368001990545;-99;-99;-99;-99;-99;-99;-99;-99
"1915";0,166239590006406;0,137305146273756;0,090113175314969;0,0608584240871236;0,0544522741832159;0,0153747597693786;-99;-99;-99;0,375613922699124;0,210548793508435;0,129083920563741;0,0785821054879351;0,0420670510356609;0,0358744394618834;-99;-99;-99
"1916";0,137305146273756;0,090113175314969;0,0608584240871236;0,0544522741832159;0,0153747597693786;-99;-99;-99;-99;0,210548793508435;0,129083920563741;0,0785821054879351;0,0420670510356609;0,0358744394618834;-99;-99;-99;-99
"1917";0,090113175314969;0,0608584240871236;0,0544522741832159;0,0153747597693786;-99;-99;-99;-99;-99;0,129083920563741;0,0785821054879351;0,0420670510356609;0,0358744394618834;-99;-99;-99;-99;-99
"1918";0,0608584240871236;0,0544522741832159;0,0153747597693786;-99;-99;-99;-99;-99;-99;0,0785821054879351;0,0420670510356609;0,0358744394618834;-99;-99;-99;-99;-99;-99
"1919";0,0544522741832159;0,0153747597693786;-99;-99;-99;-99;-99;-99;-99;0,0420670510356609;0,0358744394618834;-99;-99;-99;-99;-99;-99;-99
"1920";0,0153747597693786;-99;-99;-99;-99;-99;-99;-99;-99;0,0358744394618834;-99;-99;-99;-99;-99;-99;-99;-99
"1921";0,203802566263932;0,142268427460897;0,0945022009927882;0,0447691299054041;0,0248197059098998;-99;-99;-99;-99;0,33305235553058;0,218975367612625;0,124754144422591;0,115107239861384;0,0760513252786363;-99;-99;-99;-99
"1922";0,142268427460897;0,0945022009927882;0,0447691299054041;0,0248197059098998;-99;-99;-99;-99;-99;0,218975367612625;0,124754144422591;0,115107239861384;0,0760513252786363;-99;-99;-99;-99;-99
"1923";0,0945022009927882;0,0447691299054041;0,0248197059098998;-99;-99;-99;-99;-99;-99;0,124754144422591;0,115107239861384;0,0760513252786363;-99;-99;-99;-99;-99;-99
"1924";0,0447691299054041;0,0248197059098998;-99;-99;-99;-99;-99;-99;-99;0,115107239861384;0,0760513252786363;-99;-99;-99;-99;-99;-99;-99
"1925";0,0248197059098998;-99;-99;-99;-99;-99;-99;-99;-99;0,0760513252786363;-99;-99;-99;-99;-99;-99;-99;-99
"1926";0,210316018888485;0,174264438794043;0,0903559752996731;0,0618416273156557;-99;-99;-99;-99;-99;0,353160188884853;0,142390119869234;0,0925354159099165;0,0325099891027969;-99;-99;-99;-99;-99
"1927";0,174264438794043;0,0903559752996731;0,0618416273156557;-99;-99;-99;-99;-99;-99;0,142390119869234;0,0925354159099165;0,0325099891027969;-99;-99;-99;-99;-99;-99
"1928";0,0903559752996731;0,0618416273156557;-99;-99;-99;-99;-99;-99;-99;0,0925354159099165;0,0325099891027969;-99;-99;-99;-99;-99;-99;-99
"1929";0,0618416273156557;-99;-99;-99;-99;-99;-99;-99;-99;0,0325099891027969;-99;-99;-99;-99;-99;-99;-99;-99
"1930";0,228755948334466;0,199184228416043;0,140975526852481;-99;-99;-99;-99;-99;-99;0,396838885112169;0,297671651937458;0,122705642420122;-99;-99;-99;-99;-99;-99
"1931";0,199184228416043;0,140975526852481;-99;-99;-99;-99;-99;-99;-99;0,297671651937458;0,122705642420122;-99;-99;-99;-99;-99;-99;-99
"1932";0,140975526852481;-99;-99;-99;-99;-99;-99;-99;-99;0,122705642420122;-99;-99;-99;-99;-99;-99;-99;-99
"1933";0,171010409329264;0,189637630116616;-99;-99;-99;-99;-99;-99;-99;0,406746497612898;0,221413477342099;-99;-99;-99;-99;-99;-99;-99
"1934";0,189637630116616;-99;-99;-99;-99;-99;-99;-99;-99;0,221413477342099;-99;-99;-99;-99;-99;-99;-99;-99
"1935";0,215822647250598;-99;-99;-99;-99;-99;-99;-99;-99;0,290951242483518;-99;-99;-99;-99;-99;-99;-99;-99
"1936";0,169434886183166;0,187036791953414;0,123643462149285;0,0679261514028587;0,0133999470619375;0,0122750132345156;0,00704737956590789;0,000827157226045527;3,30862890418211e-05;0,425423504499735;0,338241132874537;0,172743515087348;0,0582980412916887;0,0329870301746956;0,0117456326098465;0,0018859184753838;6,61725780836421e-05;3,30862890418211e-05
"1937";0,187036791953414;0,123643462149285;0,0679261514028587;0,0133999470619375;0,0122750132345156;0,00704737956590789;0,000827157226045527;3,30862890418211e-05;-99;0,338241132874537;0,172743515087348;0,0582980412916887;0,0329870301746956;0,0117456326098465;0,0018859184753838;6,61725780836421e-05;3,30862890418211e-05;-99
