"";"ay_seq_input.1";"ay_seq_input.2";"ay_seq_input.3";"ay_seq_input.4";"ay_seq_input.5";"ay_seq_input.6";"ay_seq_input.7";"ay_seq_input.8";"ay_seq_input.9";"ay_seq_input.10";"ay_seq_input.11";"ay_seq_input.12";"ay_seq_input.13";"ay_seq_input.14";"ay_seq_input.15";"ay_seq_input.16";"ay_seq_input.17";"ay_seq_input.18";"group_code"
"1783";-99;-99;-99;-99;-99;0,106277996536411;0,317924555683478;0,093468522943857;0,0333007614090421;-99;-99;-99;-99;-99;0,613471231895976;0,276148644072716;0,154845638103347;0,0977834966766962;99
"1784";-99;-99;-99;-99;0,106277996536411;0,317924555683478;0,093468522943857;0,0333007614090421;0,0394926519673765;-99;-99;-99;-99;0,613471231895976;0,276148644072716;0,154845638103347;0,0977834966766962;0,0576329563374967;99
"1785";-99;-99;-99;0,106277996536411;0,317924555683478;0,093468522943857;0,0333007614090421;0,0394926519673765;0,0227938971178684;-99;-99;-99;0,613471231895976;0,276148644072716;0,154845638103347;0,0977834966766962;0,0576329563374967;0,0342101953347975;99
"1786";-99;-99;-99;-99;-99;-99;-99;-99;0,0777866196782811;-99;-99;-99;-99;-99;-99;-99;-99;0,66776558858637;99
"1787";-99;-99;-99;-99;-99;-99;-99;0,0777866196782811;0,370961935618333;-99;-99;-99;-99;-99;-99;-99;0,66776558858637;0,316565300593039;99
"1788";-99;-99;-99;-99;-99;-99;0,0777866196782811;0,370961935618333;0,121554027169897;-99;-99;-99;-99;-99;-99;0,66776558858637;0,316565300593039;0,193798669925539;99
"1789";-99;-99;-99;-99;-99;0,0777866196782811;0,370961935618333;0,121554027169897;0,0682752609939559;-99;-99;-99;-99;-99;0,66776558858637;0,316565300593039;0,193798669925539;0,123827658727903;99
"1790";-99;-99;-99;-99;0,0777866196782811;0,370961935618333;0,121554027169897;0,0682752609939559;0,0481915155649027;-99;-99;-99;-99;0,66776558858637;0,316565300593039;0,193798669925539;0,123827658727903;0,0579302374050285;99
"1791";-99;-99;-99;-99;-99;-99;-99;-99;0,148560338589066;-99;-99;-99;-99;-99;-99;-99;-99;0,505778382053025;99
"1792";-99;-99;-99;-99;-99;-99;-99;0,148560338589066;0,159535975088266;-99;-99;-99;-99;-99;-99;-99;0,505778382053025;0,345200763141159;99
"1793";-99;-99;-99;-99;-99;-99;0,148560338589066;0,159535975088266;0,0954693976009298;-99;-99;-99;-99;-99;-99;0,505778382053025;0,345200763141159;0,244314817657508;99
"1794";-99;-99;-99;-99;-99;0,148560338589066;0,159535975088266;0,0954693976009298;0,137496984715247;-99;-99;-99;-99;-99;0,505778382053025;0,345200763141159;0,244314817657508;0,0900747790618627;99
"1795";-99;-99;-99;-99;-99;-99;-99;-99;0,140918178660935;-99;-99;-99;-99;-99;-99;-99;-99;0,48534312023053;99
"1796";-99;-99;-99;-99;-99;-99;-99;0,140918178660935;0,155147976759248;-99;-99;-99;-99;-99;-99;-99;0,48534312023053;0,306259797065808;99
"1797";-99;-99;-99;-99;-99;-99;0,140918178660935;0,155147976759248;0,151684391338221;-99;-99;-99;-99;-99;-99;0,48534312023053;0,306259797065808;0,175272440560556;99
"1798";-99;-99;-99;-99;-99;-99;-99;-99;0,159906740144129;-99;-99;-99;-99;-99;-99;-99;-99;0,476913946587537;99
"1799";-99;-99;-99;-99;-99;-99;-99;0,159906740144129;0,146265366680797;-99;-99;-99;-99;-99;-99;-99;0,476913946587537;0,324857990674014;99
"1800";-99;-99;-99;-99;-99;-99;-99;-99;0,188133488844577;-99;-99;-99;-99;-99;-99;-99;-99;0,431250235148049;99
"1801";-99;-99;-99;-99;-99;-99;-99;-99;0,128205128205128;-99;-99;-99;-99;-99;-99;-99;-99;0,504273504273504;105
"1802";-99;-99;-99;-99;-99;-99;-99;0,128205128205128;0,307692307692308;-99;-99;-99;-99;-99;-99;-99;0,504273504273504;0,0854700854700855;105
"1803";-99;-99;-99;-99;-99;-99;0,128205128205128;0,307692307692308;-0,128205128205128;-99;-99;-99;-99;-99;-99;0,504273504273504;0,0854700854700855;0,0341880341880342;105
"1804";-99;-99;-99;-99;-99;0,128205128205128;0,307692307692308;-0,128205128205128;0;-99;-99;-99;-99;-99;0,504273504273504;0,0854700854700855;0,0341880341880342;-0,0341880341880342;105
"1805";-99;-99;-99;-99;0,128205128205128;0,307692307692308;-0,128205128205128;0;0;-99;-99;-99;-99;0,504273504273504;0,0854700854700855;0,0341880341880342;-0,0341880341880342;0;105
"1806";-99;-99;-99;0,128205128205128;0,307692307692308;-0,128205128205128;0;0;0;-99;-99;-99;0,504273504273504;0,0854700854700855;0,0341880341880342;-0,0341880341880342;0;0;105
"1807";-99;-99;0,128205128205128;0,307692307692308;-0,128205128205128;0;0;0;0;-99;-99;0,504273504273504;0,0854700854700855;0,0341880341880342;-0,0341880341880342;0;0;0;105
"1808";-99;0,128205128205128;0,307692307692308;-0,128205128205128;0;0;0;0;0;-99;0,504273504273504;0,0854700854700855;0,0341880341880342;-0,0341880341880342;0;0;0;0;105
"1809";0,128205128205128;0,307692307692308;-0,128205128205128;0;0;0;0;0;0;0,504273504273504;0,0854700854700855;0,0341880341880342;-0,0341880341880342;0;0;0;0;0;105
"1810";-99;-99;-99;-99;-99;-99;-99;-99;0,0515021459227468;-99;-99;-99;-99;-99;-99;-99;-99;0,227467811158798;105
"1811";-99;-99;-99;-99;-99;-99;-99;0,0515021459227468;0,11587982832618;-99;-99;-99;-99;-99;-99;-99;0,227467811158798;0,111587982832618;105
"1812";-99;-99;-99;-99;-99;-99;0,0515021459227468;0,11587982832618;0,1931330472103;-99;-99;-99;-99;-99;-99;0,227467811158798;0,111587982832618;0,128755364806867;105
"1813";-99;-99;-99;-99;-99;0,0515021459227468;0,11587982832618;0,1931330472103;-0,175965665236052;-99;-99;-99;-99;-99;0,227467811158798;0,111587982832618;0,128755364806867;0;105
"1814";-99;-99;-99;-99;0,0515021459227468;0,11587982832618;0,1931330472103;-0,175965665236052;-0,0128755364806867;-99;-99;-99;-99;0,227467811158798;0,111587982832618;0,128755364806867;0;0;105
"1815";-99;-99;-99;0,0515021459227468;0,11587982832618;0,1931330472103;-0,175965665236052;-0,0128755364806867;0;-99;-99;-99;0,227467811158798;0,111587982832618;0,128755364806867;0;0;0;105
"1816";-99;-99;0,0515021459227468;0,11587982832618;0,1931330472103;-0,175965665236052;-0,0128755364806867;0;0;-99;-99;0,227467811158798;0,111587982832618;0,128755364806867;0;0;0;0;105
"1817";-99;0,0515021459227468;0,11587982832618;0,1931330472103;-0,175965665236052;-0,0128755364806867;0;0;0;-99;0,227467811158798;0,111587982832618;0,128755364806867;0;0;0;0;0;105
"1818";-99;-99;-99;-99;-99;-99;-99;-99;0,121076233183857;-99;-99;-99;-99;-99;-99;-99;-99;0,192825112107623;105
"1819";-99;-99;-99;-99;-99;-99;-99;0,121076233183857;0,0403587443946188;-99;-99;-99;-99;-99;-99;-99;0,192825112107623;0,246636771300448;105
"1820";-99;-99;-99;-99;-99;-99;0,121076233183857;0,0403587443946188;0,0179372197309417;-99;-99;-99;-99;-99;-99;0,192825112107623;0,246636771300448;0;105
"1821";-99;-99;-99;-99;-99;0,121076233183857;0,0403587443946188;0,0179372197309417;0;-99;-99;-99;-99;-99;0,192825112107623;0,246636771300448;0;0;105
"1822";-99;-99;-99;-99;0,121076233183857;0,0403587443946188;0,0179372197309417;0;0;-99;-99;-99;-99;0,192825112107623;0,246636771300448;0;0;0;105
"1823";-99;-99;-99;0,121076233183857;0,0403587443946188;0,0179372197309417;0;0;0,00448430493273543;-99;-99;-99;0,192825112107623;0,246636771300448;0;0;0;0;105
"1824";-99;-99;0,121076233183857;0,0403587443946188;0,0179372197309417;0;0;0,00448430493273543;0;-99;-99;0,192825112107623;0,246636771300448;0;0;0;0;0;105
"1825";-99;-99;-99;-99;-99;-99;-99;-99;0,0231481481481481;-99;-99;-99;-99;-99;-99;-99;-99;0,476851851851852;105
"1826";-99;-99;-99;-99;-99;-99;-99;0,0231481481481481;0,268518518518519;-99;-99;-99;-99;-99;-99;-99;0,476851851851852;-0,00462962962962963;105
"1827";-99;-99;-99;-99;-99;-99;0,0231481481481481;0,268518518518519;0,0925925925925926;-99;-99;-99;-99;-99;-99;0,476851851851852;-0,00462962962962963;0;105
"1828";-99;-99;-99;-99;-99;0,0231481481481481;0,268518518518519;0,0925925925925926;0;-99;-99;-99;-99;-99;0,476851851851852;-0,00462962962962963;0;0;105
"1829";-99;-99;-99;-99;0,0231481481481481;0,268518518518519;0,0925925925925926;0;-0,00462962962962963;-99;-99;-99;-99;0,476851851851852;-0,00462962962962963;0;0;0;105
"1830";-99;-99;-99;0,0231481481481481;0,268518518518519;0,0925925925925926;0;-0,00462962962962963;0;-99;-99;-99;0,476851851851852;-0,00462962962962963;0;0;0;0;105
"1831";-99;-99;-99;-99;-99;-99;-99;-99;0,184738955823293;-99;-99;-99;-99;-99;-99;-99;-99;0,224899598393574;105
"1832";-99;-99;-99;-99;-99;-99;-99;0,184738955823293;0,1285140562249;-99;-99;-99;-99;-99;-99;-99;0,224899598393574;0,281124497991968;105
"1833";-99;-99;-99;-99;-99;-99;0,184738955823293;0,1285140562249;1,13654618473896;-99;-99;-99;-99;-99;-99;0,224899598393574;0,281124497991968;0,124497991967871;105
"1834";-99;-99;-99;-99;-99;0,184738955823293;0,1285140562249;1,13654618473896;-0,0240963855421687;-99;-99;-99;-99;-99;0,224899598393574;0,281124497991968;0,124497991967871;0;105
"1835";-99;-99;-99;-99;0,184738955823293;0,1285140562249;1,13654618473896;-0,0240963855421687;-0,0963855421686747;-99;-99;-99;-99;0,224899598393574;0,281124497991968;0,124497991967871;0;0;105
"1836";-99;-99;-99;-99;-99;-99;-99;-99;0,117391304347826;-99;-99;-99;-99;-99;-99;-99;-99;0,308695652173913;105
"1837";-99;-99;-99;-99;-99;-99;-99;0,117391304347826;0,0173913043478261;-99;-99;-99;-99;-99;-99;-99;0,308695652173913;0,139130434782609;105
"1838";-99;-99;-99;-99;-99;-99;0,117391304347826;0,0173913043478261;0,147826086956522;-99;-99;-99;-99;-99;-99;0,308695652173913;0,139130434782609;0,108695652173913;105
"1839";-99;-99;-99;-99;-99;0,117391304347826;0,0173913043478261;0,147826086956522;0;-99;-99;-99;-99;-99;0,308695652173913;0,139130434782609;0,108695652173913;0;105
"1840";-99;-99;-99;-99;-99;-99;-99;-99;0,247933884297521;-99;-99;-99;-99;-99;-99;-99;-99;1,25619834710744;105
"1841";-99;-99;-99;-99;-99;-99;-99;0,247933884297521;1,06611570247934;-99;-99;-99;-99;-99;-99;-99;1,25619834710744;1,17355371900826;105
"1842";-99;-99;-99;-99;-99;-99;0,247933884297521;1,06611570247934;-0,198347107438017;-99;-99;-99;-99;-99;-99;1,25619834710744;1,17355371900826;0,0330578512396694;105
"1843";-99;-99;-99;-99;-99;-99;-99;-99;0,943037974683544;-99;-99;-99;-99;-99;-99;-99;-99;1,86075949367089;105
"1844";-99;-99;-99;-99;-99;-99;-99;0,943037974683544;0,215189873417722;-99;-99;-99;-99;-99;-99;-99;1,86075949367089;1,24050632911392;105
"1845";-99;-99;-99;-99;-99;-99;-99;-99;0,211538461538462;-99;-99;-99;-99;-99;-99;-99;-99;0,397435897435897;105
"1846";-99;-99;-99;-99;-99;-99;-99;-99;0,335053558263585;-99;-99;-99;-99;-99;-99;-99;-99;0,293421223817165;106
"1847";-99;-99;-99;-99;-99;-99;-99;0,335053558263585;0,147057548028969;-99;-99;-99;-99;-99;-99;-99;0,293421223817165;0,220000867340301;106
"1848";-99;-99;-99;-99;-99;-99;0,335053558263585;0,147057548028969;0,0987466932651026;-99;-99;-99;-99;-99;-99;0,293421223817165;0,220000867340301;0,0954508001214276;106
"1849";-99;-99;-99;-99;-99;0,335053558263585;0,147057548028969;0,0987466932651026;0,0495684982002689;-99;-99;-99;-99;-99;0,293421223817165;0,220000867340301;0,0954508001214276;0,0621449325642916;106
"1850";-99;-99;-99;-99;0,335053558263585;0,147057548028969;0,0987466932651026;0,0495684982002689;0,0264105121644477;-99;-99;-99;-99;0,293421223817165;0,220000867340301;0,0954508001214276;0,0621449325642916;0,0251528687280454;106
"1851";-99;-99;-99;0,335053558263585;0,147057548028969;0,0987466932651026;0,0495684982002689;0,0264105121644477;0,0180840452751637;-99;-99;-99;0,293421223817165;0,220000867340301;0,0954508001214276;0,0621449325642916;0,0251528687280454;0,00771932867860705;106
"1852";-99;-99;0,335053558263585;0,147057548028969;0,0987466932651026;0,0495684982002689;0,0264105121644477;0,0180840452751637;0,00828309987423566;-99;-99;0,293421223817165;0,220000867340301;0,0954508001214276;0,0621449325642916;0,0251528687280454;0,00771932867860705;0,00806626479899389;106
"1853";-99;0,335053558263585;0,147057548028969;0,0987466932651026;0,0495684982002689;0,0264105121644477;0,0180840452751637;0,00828309987423566;0,000997441346112147;-99;0,293421223817165;0,220000867340301;0,0954508001214276;0,0621449325642916;0,0251528687280454;0,00771932867860705;0,00806626479899389;0,00832646688928401;106
"1854";0,335053558263585;0,147057548028969;0,0987466932651026;0,0495684982002689;0,0264105121644477;0,0180840452751637;0,00828309987423566;0,000997441346112147;0,000260202090290125;0,293421223817165;0,220000867340301;0,0954508001214276;0,0621449325642916;0,0251528687280454;0,00771932867860705;0,00806626479899389;0,00832646688928401;0,00784942972375211;106
"1855";-99;-99;-99;-99;-99;-99;-99;-99;0,210890087660148;-99;-99;-99;-99;-99;-99;-99;-99;0,597985502360081;106
"1856";-99;-99;-99;-99;-99;-99;-99;0,210890087660148;0,222816925151719;-99;-99;-99;-99;-99;-99;-99;0,597985502360081;0,212913014160485;106
"1857";-99;-99;-99;-99;-99;-99;0,210890087660148;0,222816925151719;0,141899865138233;-99;-99;-99;-99;-99;-99;0,597985502360081;0,212913014160485;0,12268206338503;106
"1858";-99;-99;-99;-99;-99;0,210890087660148;0,222816925151719;0,141899865138233;0,055546190155091;-99;-99;-99;-99;-99;0,597985502360081;0,212913014160485;0,12268206338503;0,0510367498314228;106
"1859";-99;-99;-99;-99;0,210890087660148;0,222816925151719;0,141899865138233;0,055546190155091;0,0254551584625759;-99;-99;-99;-99;0,597985502360081;0,212913014160485;0,12268206338503;0,0510367498314228;0,0270144976399191;106
"1860";-99;-99;-99;0,210890087660148;0,222816925151719;0,141899865138233;0,055546190155091;0,0254551584625759;0,026298044504383;-99;-99;-99;0,597985502360081;0,212913014160485;0,12268206338503;0,0510367498314228;0,0270144976399191;0,00758597437626433;106
"1861";-99;-99;0,210890087660148;0,222816925151719;0,141899865138233;0,055546190155091;0,0254551584625759;0,026298044504383;0,00501517194875253;-99;-99;0,597985502360081;0,212913014160485;0,12268206338503;0,0510367498314228;0,0270144976399191;0,00758597437626433;0,00273937963587323;106
"1862";-99;0,210890087660148;0,222816925151719;0,141899865138233;0,055546190155091;0,0254551584625759;0,026298044504383;0,00501517194875253;0,00126432906271072;-99;0,597985502360081;0,212913014160485;0,12268206338503;0,0510367498314228;0,0270144976399191;0,00758597437626433;0,00273937963587323;0,00105360755225893;106
"1863";-99;-99;-99;-99;-99;-99;-99;-99;0,220109735868317;-99;-99;-99;-99;-99;-99;-99;-99;0,443622134320105;106
"1864";-99;-99;-99;-99;-99;-99;-99;0,220109735868317;0,201267491812343;-99;-99;-99;-99;-99;-99;-99;0,443622134320105;0,215728807792097;106
"1865";-99;-99;-99;-99;-99;-99;0,220109735868317;0,201267491812343;0,111734932584748;-99;-99;-99;-99;-99;-99;0,443622134320105;0,215728807792097;0,10412147505423;106
"1866";-99;-99;-99;-99;-99;0,220109735868317;0,201267491812343;0,111734932584748;0,0553358002637064;-99;-99;-99;-99;-99;0,443622134320105;0,215728807792097;0,10412147505423;0,0596316617753392;106
"1867";-99;-99;-99;-99;0,220109735868317;0,201267491812343;0,111734932584748;0,0553358002637064;0,0222449066394454;-99;-99;-99;-99;0,443622134320105;0,215728807792097;0,10412147505423;0,0596316617753392;0,0302836969928969;106
"1868";-99;-99;-99;0,220109735868317;0,201267491812343;0,111734932584748;0,0553358002637064;0,0222449066394454;0,00433839479392625;-99;-99;-99;0,443622134320105;0,215728807792097;0,10412147505423;0,0596316617753392;0,0302836969928969;0,0251797031176896;106
"1869";-99;-99;0,220109735868317;0,201267491812343;0,111734932584748;0,0553358002637064;0,0222449066394454;0,00433839479392625;0,0116966526306835;-99;-99;0,443622134320105;0,215728807792097;0,10412147505423;0,0596316617753392;0,0302836969928969;0,0251797031176896;0,00672025860235634;106
"1870";-99;-99;-99;-99;-99;-99;-99;-99;0,19735063530684;-99;-99;-99;-99;-99;-99;-99;-99;0,517797602955754;106
"1871";-99;-99;-99;-99;-99;-99;-99;0,19735063530684;0,155402360998468;-99;-99;-99;-99;-99;-99;-99;0,517797602955754;0,239389024060557;106
"1872";-99;-99;-99;-99;-99;-99;0,19735063530684;0,155402360998468;0,160133369379111;-99;-99;-99;-99;-99;-99;0,517797602955754;0,239389024060557;0,0975038298639272;106
"1873";-99;-99;-99;-99;-99;0,19735063530684;0,155402360998468;0,160133369379111;0,0474452554744526;-99;-99;-99;-99;-99;0,517797602955754;0,239389024060557;0,0975038298639272;0,0335676308912319;106
"1874";-99;-99;-99;-99;0,19735063530684;0,155402360998468;0,160133369379111;0,0474452554744526;0,0122555645670001;-99;-99;-99;-99;0,517797602955754;0,239389024060557;0,0975038298639272;0,0335676308912319;0,0136523384698567;106
"1875";-99;-99;-99;0,19735063530684;0,155402360998468;0,160133369379111;0,0474452554744526;0,0122555645670001;0,00788501396773903;-99;-99;-99;0,517797602955754;0,239389024060557;0,0975038298639272;0,0335676308912319;0,0136523384698567;0,00135171668018383;106
"1876";-99;-99;-99;-99;-99;-99;-99;-99;0,141564260680538;-99;-99;-99;-99;-99;-99;-99;-99;0,536045428330598;106
"1877";-99;-99;-99;-99;-99;-99;-99;0,141564260680538;0,222306020141076;-99;-99;-99;-99;-99;-99;-99;0,536045428330598;0,234151102435562;106
"1878";-99;-99;-99;-99;-99;-99;0,141564260680538;0,222306020141076;0,0948937491681824;-99;-99;-99;-99;-99;-99;0,536045428330598;0,234151102435562;0,110997737456191;106
"1879";-99;-99;-99;-99;-99;0,141564260680538;0,222306020141076;0,0948937491681824;0,0516835987755645;-99;-99;-99;-99;-99;0,536045428330598;0,234151102435562;0,110997737456191;0,0803424870236458;106
"1880";-99;-99;-99;-99;0,141564260680538;0,222306020141076;0,0948937491681824;0,0516835987755645;0,0496428729870015;-99;-99;-99;-99;0,536045428330598;0,234151102435562;0,110997737456191;0,0803424870236458;0,0305221596202475;106
"1881";-99;-99;-99;-99;-99;-99;-99;-99;0,234032614234755;-99;-99;-99;-99;-99;-99;-99;-99;0,476516052318668;106
"1882";-99;-99;-99;-99;-99;-99;-99;0,234032614234755;0,205325293018515;-99;-99;-99;-99;-99;-99;-99;0,476516052318668;0,180907083404111;106
"1883";-99;-99;-99;-99;-99;-99;0,234032614234755;0,205325293018515;0,0659079327331408;-99;-99;-99;-99;-99;-99;0,476516052318668;0,180907083404111;0,106166128758281;106
"1884";-99;-99;-99;-99;-99;0,234032614234755;0,205325293018515;0,0659079327331408;0,0356718192627824;-99;-99;-99;-99;-99;0,476516052318668;0,180907083404111;0,106166128758281;0,0567351792084253;106
"1885";-99;-99;-99;-99;-99;-99;-99;-99;0,265802331396915;-99;-99;-99;-99;-99;-99;-99;-99;0,387565883122379;106
"1886";-99;-99;-99;-99;-99;-99;-99;0,265802331396915;0,187473550571308;-99;-99;-99;-99;-99;-99;-99;0,387565883122379;0,235332589543339;106
"1887";-99;-99;-99;-99;-99;-99;0,265802331396915;0,187473550571308;0,101950525141384;-99;-99;-99;-99;-99;-99;0,387565883122379;0,235332589543339;0,139229792636479;106
"1888";-99;-99;-99;-99;-99;-99;-99;-99;0,245104814558857;-99;-99;-99;-99;-99;-99;-99;-99;0,473623589034785;106
"1889";-99;-99;-99;-99;-99;-99;-99;0,245104814558857;0,242686017046763;-99;-99;-99;-99;-99;-99;-99;0,473623589034785;0,164286262765876;106
"1890";-99;-99;-99;-99;-99;-99;-99;-99;0,224205600422673;-99;-99;-99;-99;-99;-99;-99;-99;0,39165220016605;106
"1891";-99;-99;-99;-99;-99;-99;-99;-99;0,382898408009191;-99;-99;-99;-99;-99;-99;-99;-99;0,814213031347448;107
"1892";-99;-99;-99;-99;-99;-99;-99;0,382898408009191;0,433940587559494;-99;-99;-99;-99;-99;-99;-99;0,814213031347448;0,336779911373708;107
"1893";-99;-99;-99;-99;-99;-99;0,382898408009191;0,433940587559494;0,134744789102248;-99;-99;-99;-99;-99;-99;0,814213031347448;0,336779911373708;0,187428196290826;107
"1894";-99;-99;-99;-99;-99;0,382898408009191;0,433940587559494;0,134744789102248;0,0420154275397998;-99;-99;-99;-99;-99;0,814213031347448;0,336779911373708;0,187428196290826;0,17725258493353;107
"1895";-99;-99;-99;-99;0,382898408009191;0,433940587559494;0,134744789102248;0,0420154275397998;0,0603971770884622;-99;-99;-99;-99;0,814213031347448;0,336779911373708;0,187428196290826;0,17725258493353;0,0571147218119153;107
"1896";-99;-99;-99;0,382898408009191;0,433940587559494;0,134744789102248;0,0420154275397998;0,0603971770884622;0,0118168389955687;-99;-99;-99;0,814213031347448;0,336779911373708;0,187428196290826;0,17725258493353;0,0571147218119153;0,045954373871656;107
"1897";-99;-99;0,382898408009191;0,433940587559494;0,134744789102248;0,0420154275397998;0,0603971770884622;0,0118168389955687;0,0237978007549647;-99;-99;0,814213031347448;0,336779911373708;0,187428196290826;0,17725258493353;0,0571147218119153;0,045954373871656;0,0188741178401444;107
"1898";-99;0,382898408009191;0,433940587559494;0,134744789102248;0,0420154275397998;0,0603971770884622;0,0118168389955687;0,0237978007549647;0,0357787625143607;-99;0,814213031347448;0,336779911373708;0,187428196290826;0,17725258493353;0,0571147218119153;0,045954373871656;0,0188741178401444;0,00279008698506483;107
"1899";0,382898408009191;0,433940587559494;0,134744789102248;0,0420154275397998;0,0603971770884622;0,0118168389955687;0,0237978007549647;0,0357787625143607;-0,000164122763827343;0,814213031347448;0,336779911373708;0,187428196290826;0,17725258493353;0,0571147218119153;0,045954373871656;0,0188741178401444;0,00279008698506483;0,0022977186935828;107
"1900";-99;-99;-99;-99;-99;-99;-99;-99;0,391968631692807;-99;-99;-99;-99;-99;-99;-99;-99;0,45565170362358;107
"1901";-99;-99;-99;-99;-99;-99;-99;0,391968631692807;0,154813412655489;-99;-99;-99;-99;-99;-99;-99;0,45565170362358;0,318009734991888;107
"1902";-99;-99;-99;-99;-99;-99;0,391968631692807;0,154813412655489;0,102217414818821;-99;-99;-99;-99;-99;-99;0,45565170362358;0,318009734991888;0,244050838290968;107
"1903";-99;-99;-99;-99;-99;0,391968631692807;0,154813412655489;0,102217414818821;0,162925905895078;-99;-99;-99;-99;-99;0,45565170362358;0,318009734991888;0,244050838290968;0,0627366143861547;107
"1904";-99;-99;-99;-99;0,391968631692807;0,154813412655489;0,102217414818821;0,162925905895078;0,0333964305029746;-99;-99;-99;-99;0,45565170362358;0,318009734991888;0,244050838290968;0,0627366143861547;0,023526230394808;107
"1905";-99;-99;-99;0,391968631692807;0,154813412655489;0,102217414818821;0,162925905895078;0,0333964305029746;0,00581395348837209;-99;-99;-99;0,45565170362358;0,318009734991888;0,244050838290968;0,0627366143861547;0,023526230394808;0,00878853434288805;107
"1906";-99;-99;0,391968631692807;0,154813412655489;0,102217414818821;0,162925905895078;0,0333964305029746;0,00581395348837209;0,00121687398593835;-99;-99;0,45565170362358;0,318009734991888;0,244050838290968;0,0627366143861547;0,023526230394808;0,00878853434288805;0,00716603569497025;107
"1907";-99;0,391968631692807;0,154813412655489;0,102217414818821;0,162925905895078;0,0333964305029746;0,00581395348837209;0,00121687398593835;0,00392103839913467;-99;0,45565170362358;0,318009734991888;0,244050838290968;0,0627366143861547;0,023526230394808;0,00878853434288805;0,00716603569497025;0,000405624661979448;107
"1908";-99;-99;-99;-99;-99;-99;-99;-99;0,217715849713859;-99;-99;-99;-99;-99;-99;-99;-99;0,487185867131127;107
"1909";-99;-99;-99;-99;-99;-99;-99;0,217715849713859;0,177904951480468;-99;-99;-99;-99;-99;-99;-99;0,487185867131127;0,378203533217218;107
"1910";-99;-99;-99;-99;-99;-99;0,217715849713859;0,177904951480468;0,149415277432197;-99;-99;-99;-99;-99;-99;0,487185867131127;0,378203533217218;0,268847972132371;107
"1911";-99;-99;-99;-99;-99;0,217715849713859;0,177904951480468;0,149415277432197;0,0999004727544165;-99;-99;-99;-99;-99;0,487185867131127;0,378203533217218;0,268847972132371;0,10500124409057;107
"1912";-99;-99;-99;-99;0,217715849713859;0,177904951480468;0,149415277432197;0,0999004727544165;0,100149290868375;-99;-99;-99;-99;0,487185867131127;0,378203533217218;0,268847972132371;0,10500124409057;0,0432943518288131;107
"1913";-99;-99;-99;0,217715849713859;0,177904951480468;0,149415277432197;0,0999004727544165;0,100149290868375;0,0299825827320229;-99;-99;-99;0,487185867131127;0,378203533217218;0,268847972132371;0,10500124409057;0,0432943518288131;0,022518039313262;107
"1914";-99;-99;0,217715849713859;0,177904951480468;0,149415277432197;0,0999004727544165;0,100149290868375;0,0299825827320229;0,00348345359542175;-99;-99;0,487185867131127;0,378203533217218;0,268847972132371;0,10500124409057;0,0432943518288131;0,022518039313262;0,0102015426723065;107
"1915";-99;-99;-99;-99;-99;-99;-99;-99;0,248665385436686;-99;-99;-99;-99;-99;-99;-99;-99;0,402092675635277;107
"1916";-99;-99;-99;-99;-99;-99;-99;0,248665385436686;0,166239590006406;-99;-99;-99;-99;-99;-99;-99;0,402092675635277;0,375613922699124;107
"1917";-99;-99;-99;-99;-99;-99;0,248665385436686;0,166239590006406;0,137305146273756;-99;-99;-99;-99;-99;-99;0,402092675635277;0,375613922699124;0,210548793508435;107
"1918";-99;-99;-99;-99;-99;0,248665385436686;0,166239590006406;0,137305146273756;0,090113175314969;-99;-99;-99;-99;-99;0,402092675635277;0,375613922699124;0,210548793508435;0,129083920563741;107
"1919";-99;-99;-99;-99;0,248665385436686;0,166239590006406;0,137305146273756;0,090113175314969;0,0608584240871236;-99;-99;-99;-99;0,402092675635277;0,375613922699124;0,210548793508435;0,129083920563741;0,0785821054879351;107
"1920";-99;-99;-99;0,248665385436686;0,166239590006406;0,137305146273756;0,090113175314969;0,0608584240871236;0,0544522741832159;-99;-99;-99;0,402092675635277;0,375613922699124;0,210548793508435;0,129083920563741;0,0785821054879351;0,0420670510356609;107
"1921";-99;-99;-99;-99;-99;-99;-99;-99;0,248384377634167;-99;-99;-99;-99;-99;-99;-99;-99;0,52027723143205;107
"1922";-99;-99;-99;-99;-99;-99;-99;0,248384377634167;0,203802566263932;-99;-99;-99;-99;-99;-99;-99;0,52027723143205;0,33305235553058;107
"1923";-99;-99;-99;-99;-99;-99;0,248384377634167;0,203802566263932;0,142268427460897;-99;-99;-99;-99;-99;-99;0,52027723143205;0,33305235553058;0,218975367612625;107
"1924";-99;-99;-99;-99;-99;0,248384377634167;0,203802566263932;0,142268427460897;0,0945022009927882;-99;-99;-99;-99;-99;0,52027723143205;0,33305235553058;0,218975367612625;0,124754144422591;107
"1925";-99;-99;-99;-99;0,248384377634167;0,203802566263932;0,142268427460897;0,0945022009927882;0,0447691299054041;-99;-99;-99;-99;0,52027723143205;0,33305235553058;0,218975367612625;0,124754144422591;0,115107239861384;107
"1926";-99;-99;-99;-99;-99;-99;-99;-99;0,256356701779877;-99;-99;-99;-99;-99;-99;-99;-99;0,568470759171813;107
"1927";-99;-99;-99;-99;-99;-99;-99;0,256356701779877;0,210316018888485;-99;-99;-99;-99;-99;-99;-99;0,568470759171813;0,353160188884853;107
